clearinghouse_id,system_name,county,population,service_connections,total_population,clearinghouse_water_type
CA3310074,TEMESCAL VALLEY WATER DISTRICT,RIVERSIDE,20526,6388,20526,Consecutive Connections
CA3410004,CARMICHAEL WATER DISTRICT,SACRAMENTO,41193,11710,41193,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA3410021,SAN JUAN WATER DISTRICT,SACRAMENTO,28971,10802,28971,Surface Water
CA3410031,CAL AM - ANTELOPE,SACRAMENTO,35204,10668,35204,"Consecutive Connections,Groundwater & GWUDI"
CA3610006,WATER FACILITIES AUTHORITY-JPA,SAN BERNARDINO,0,6,0,"Consecutive Connections,Surface Water"
CA3610015,CRESTLINE VILLAGE CWD - DIVISION 10,SAN BERNARDINO,10030,4954,10030,"Consecutive Connections,Groundwater & GWUDI,Spring Water"
CA3610023,GREEN VALLEY MWC,SAN BERNARDINO,3062,1170,3062,"Consecutive Connections,Groundwater & GWUDI"
CA3610053,WESTERN HEIGHTS WATER COMPANY,SAN BERNARDINO,7521,2279,7521,"Consecutive Connections,Groundwater & GWUDI"
CA3610064,EAST VALLEY WATER DISTRICT,SAN BERNARDINO,103840,21512,103840,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA3610120,PHELAN PINON HILLS CSD,SAN BERNARDINO,23585,7204,23585,"Consecutive Connections,Groundwater & GWUDI"
CA3700919,LAKE WOHLFORD RESORT,SAN DIEGO,250,137,250,Surface Water
CA3700938,YUIMA MUNICIPAL WATER DISTRICT IDA,SAN DIEGO,769,210,769,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA3710001,CAL-AM WATER CORONADO,SAN DIEGO,106000,21391,106000,Consecutive Connections
CA3710013,LAKESIDE WD,SAN DIEGO,35500,6965,35500,"Consecutive Connections,Groundwater & GWUDI"
CA3710014,"OCEANSIDE, CITY OF",SAN DIEGO,173048,44458,173048,"Consecutive Connections,Groundwater & GWUDI"
CA3710018,RINCON DEL DIABLO MWD (ID-1),SAN DIEGO,29206,7577,29206,Consecutive Connections
CA3710702,CAMP PENDLETON (SOUTH),SAN DIEGO,45000,7721,45000,"Consecutive Connections,Groundwater & GWUDI"
CA3810003,HHW&P MOCCASIN COMPOUND-SFPUC,SAN FRANCISCO,344,89,344,Consecutive Connections
CA3910010,SAN JOAQUIN COUNTY - LINCOLN VILLAGE,SAN JOAQUIN,5990,1815,5990,Consecutive Connections
CA4000230,CANYON CREST MUTUAL BENEFIT WC,SAN LUIS OBISPO,133,54,133,Consecutive Connections
CA4010004,CITY OF GROVER BEACH PUBLIC WORKS DEPT,SAN LUIS OBISPO,12701,5011,12701,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4010007,PASO ROBLES WATER DEPARTMENT,SAN LUIS OBISPO,31221,10781,31221,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4010030,CHORRO VALLEY PIPELINE - SLO COUNTY,SAN LUIS OBISPO,0,2,0,Consecutive Connections
CA4110003,CITY OF BURLINGAME,SAN MATEO,31919,8896,31919,Consecutive Connections
CA4110017,MENLO PARK MUNICIPAL WATER,SAN MATEO,19297,4175,19297,"Consecutive Connections,Groundwater & GWUDI"
CA4110027,WESTBOROUGH WATER DISTRICT,SAN MATEO,13486,3901,13486,Consecutive Connections
CA4210003,GUADALUPE WATER DEPARTMENT,SANTA BARBARA,8352,2460,8352,"Consecutive Connections,Groundwater & GWUDI"
CA4210018,CITY OF BUELLTON WATER DIVISION,SANTA BARBARA,5464,1837,5464,"Consecutive Connections,Groundwater & GWUDI"
CA4300550,VISTA GRANDE WATER USERS ASSOCIATION,SANTA CLARA,79,24,79,Consecutive Connections
CA4300834,CAMP SARATOGA,SANTA CLARA,450,15,450,Surface Water
CA4300856,SPRING VALLEY HEIGHTS ASSOCIATION INC,SANTA CLARA,66,21,66,Consecutive Connections
CA4310011,SAN JOSE WATER,SANTA CLARA,1010207,222941,1007514,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4310021,PURISSIMA HILLS WATER DISTRICT,SANTA CLARA,6822,2141,6822,Consecutive Connections
CA4310028,SAN JOSE STATE UNIVERSITY,SANTA CLARA,30000,1,30000,Consecutive Connections
CA4710004,"ETNA, CITY OF",SISKIYOU,720,413,720,Surface Water
CA4810005,SUISUN-SOLANO WATER AUTHORITY,SOLANO,29530,8713,29530,Surface Water
CA4810021,CITY OF VALLEJO-LAKES SYSTEM,SOLANO,2800,854,2800,Surface Water
CA4900514,RANCHO DEL PARADISO-CAL WATER SVC (PUC),SONOMA,96,58,96,Consecutive Connections
CA4900549,SONOMA COUNTY CSA 41-FREESTONE,SONOMA,290,26,290,"Groundwater & GWUDI,Surface Water"
CA4900644,BRIDGEHAVEN PARK,SONOMA,70,31,70,"Spring Water,Surface Water"
CA4900647,SERENO DEL MAR WATER COMPANY (PUC),SONOMA,435,139,435,"Groundwater & GWUDI,Surface Water"
CA4900687,BROOKWOOD MOBILE HOME PARK,SONOMA,400,202,400,"Consecutive Connections,Groundwater & GWUDI"
CA4900721,COLONIAL PARK,SONOMA,342,194,342,"Groundwater & GWUDI,Surface Water"
CA4910006,"PETALUMA, CITY OF",SONOMA,61304,20336,61304,"Consecutive Connections,Groundwater & GWUDI"
CA4910016,"COTATI, CITY OF",SONOMA,7360,2698,7360,"Consecutive Connections,Groundwater & GWUDI"
CA5010043,STANISLAUS REGIONAL WATER AUTHORITY,STANISLAUS,50,3,50,Surface Water
CA5400968,IMPROVEMENT DISTRICT NO. 1,TULARE,200,80,200,"Groundwater & GWUDI,Surface Water"
CA5410016,CWS - VISALIA,TULARE,145793,46935,145793,"Consecutive Connections,Groundwater & GWUDI"
CA5500048,DON PEDRO REC AG:FLEM.MEADOWS,TUOLUMNE,1041,113,1041,Surface Water
CA5510008,LAKE DON PEDRO CSD,TUOLUMNE,3240,1528,3240,"Groundwater & GWUDI,Surface Water"
CA5510024,"SONORA WATER RESOURCES, INC",TUOLUMNE,1154,148,1154,Consecutive Connections
CA5601201,LIMONEIRA RANCH #1,VENTURA,1384,232,1384,Consecutive Connections
CA5610069,VENTURA CWWD NO. 38 - LAKE SHERWOOD,VENTURA,1759,785,1759,Consecutive Connections
CA5710012,WOODLAND-DAVIS CLEAN WATER AGENCY,YOLO,0,2,0,Surface Water
